province,date,cumulative_cases,cumulative_recovered,cumulative_deaths,active_cases,active_cases_change,testing,cumulative_testing,date_formatted,total_n,rate_per_1M_cumulative_test_done,rate_per_1M_cumulative_test-confirmed_infectious,rate_per_1M_cumulative_test-confirmed_dead,Time,Total N,Test done,Susceptible,Recovered,Infectious,Dead,Test-confirmed infectious,Test-confirmed dead,Cumulative test done,Cumulative infectious,Cumulative dead,Cumulative test-confirmed infectious,Cumulative test-confirmed dead,Rate per 1M cumulative test done,Rate per 1M cumulative infectious,Rate per 1M cumulative dead,Rate per 1M cumulative test-confirmed infectious,Rate per 1M cumulative test-confirmed dead,Infectious-no symptom,Infectious-mild symptom,Infectious-severe symptom,Infectious-critical symptom,Infectious using non-ICU hospital bed,Infectious using ICU hospital bed,Infectious using ventilator,Recovered-no complication,Recovered-mild complication,Recovered-severe complication,Recovered using DrugX,Mean R0,Model params,Run,Date,Cumulative test-confirmed infectious percent change,Cumulative test-confirmed dead percent change,Test-confirmed infectious percent change
Alberta,01-03-2020,0,0,0,0,0,0,0,2020-03-01,4410000,0,0,0,11,10000,48,9987,0,13,0,0,0,555,13,0,0,0,55500,1300,0,0,0,11,1,0,1,0,1,1,0,0,0,0,1.142857143,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 5, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",7,2020-03-01,,,
Alberta,02-03-2020,0,0,0,0,0,0,0,2020-03-02,4410000,0,0,0,12,10000,43,9985,0,15,0,0,0,598,15,0,0,0,59800,1500,0,0,0,13,1,0,1,0,1,1,0,0,0,0,1.222222222,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 5, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",7,2020-03-02,,,
Alberta,03-03-2020,0,0,0,0,0,0,0,2020-03-03,4410000,0,0,0,13,10000,41,9984,0,16,0,0,0,639,16,0,0,0,63900,1600,0,0,0,12,2,1,1,0,1,1,0,0,0,0,1.181818182,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 5, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",7,2020-03-03,,,
Alberta,04-03-2020,0,0,0,0,0,0,0,2020-03-04,4410000,0,0,0,14,10000,40,9982,0,18,0,0,0,679,18,0,0,0,67900,1800,0,0,0,11,4,2,1,2,1,2,0,0,0,0,1.166666667,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 5, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",7,2020-03-04,,,
Alberta,05-03-2020,1,0,0,1,1,0,0,2020-03-05,4410000,0,0.22675737,0,15,10000,55,9981,1,18,0,0,0,734,19,0,0,0,73400,1900,0,0,0,11,4,2,1,2,1,3,1,0,0,0,1.153846154,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 5, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",7,2020-03-05,,,
Alberta,06-03-2020,2,0,0,2,1,0,0,2020-03-06,4410000,0,0.453514739,0,16,10000,57,9978,1,21,0,1,0,791,22,0,1,0,79100,2200,0,100,0,12,6,2,1,2,1,3,1,0,0,0,1.153846154,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 5, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",7,2020-03-06,inf,,inf
Alberta,07-03-2020,2,0,0,2,0,0,0,2020-03-07,4410000,0,0.453514739,0,17,10000,53,9975,1,24,0,2,0,844,25,0,2,0,84400,2500,0,200,0,15,6,2,1,2,1,3,1,0,0,0,1.133333333,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 5, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",7,2020-03-07,1,,1
Alberta,08-03-2020,4,0,0,4,2,0,0,2020-03-08,4410000,0,0.907029478,0,18,10000,32,9972,1,27,0,3,0,876,28,0,3,0,87600,2800,0,300,0,15,6,3,3,3,1,4,1,0,0,0,1.117647059,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 5, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",7,2020-03-08,0.5,,0.5
Alberta,09-03-2020,14,0,0,14,10,0,0,2020-03-09,4410000,0,3.174603175,0,19,10000,50,9969,1,30,0,3,0,926,31,0,3,0,92600,3100,0,300,0,17,7,3,3,3,3,6,1,0,0,0,1.105263158,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 5, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",7,2020-03-09,0,,0
Alberta,10-03-2020,14,0,0,14,0,0,0,2020-03-10,4410000,0,3.174603175,0,20,10000,41,9969,1,30,0,3,0,967,31,0,3,0,96700,3100,0,300,0,15,9,3,3,3,3,6,1,0,0,0,1.095238095,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 5, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",7,2020-03-10,0,,0
Alberta,11-03-2020,19,0,0,19,5,0,0,2020-03-11,4410000,0,4.308390023,0,21,10000,33,9968,1,31,0,3,0,1000,32,0,3,0,100000,3200,0,300,0,14,11,3,3,3,3,6,1,0,0,0,1.05,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 5, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",7,2020-03-11,0,,0
Alberta,12-03-2020,23,0,0,23,4,0,0,2020-03-12,4410000,0,5.215419501,0,22,10000,57,9965,3,32,0,4,0,1057,35,0,4,0,105700,3500,0,400,0,15,10,3,4,3,3,6,3,0,0,0,1,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 5, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",7,2020-03-12,0.333333333,,0.333333333
Alberta,13-03-2020,29,0,0,29,6,0,0,2020-03-13,4410000,0,6.575963719,0,23,10000,46,9964,3,33,0,5,0,1103,36,0,5,0,110300,3600,0,500,0,16,10,3,4,3,4,7,3,0,0,0,1,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 5, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",7,2020-03-13,0.25,,0.25
Alberta,14-03-2020,39,0,0,39,10,0,0,2020-03-14,4410000,0,8.843537415,0,24,10000,57,9963,3,34,0,5,0,1160,37,0,5,0,116000,3700,0,500,0,14,12,4,4,3,4,7,3,0,0,0,1,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 5, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",7,2020-03-14,0,,0
Alberta,15-03-2020,56,0,0,56,17,7108,7108,2020-03-15,4410000,1611.791383,12.6984127,0,25,10000,52,9963,3,34,0,5,0,1212,37,0,5,0,121200,3700,0,500,0,13,13,4,4,4,4,8,3,0,0,0,1,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 5, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",7,2020-03-15,0,,0
Alberta,16-03-2020,74,0,0,74,18,3490,10598,2020-03-16,4410000,2403.174603,16.78004535,0,26,10000,91,9962,3,35,0,7,0,1303,38,0,7,0,130300,3800,0,700,0,13,14,4,4,4,4,8,3,0,0,0,1,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 5, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",7,2020-03-16,0.4,,0.4
Alberta,17-03-2020,97,0,0,97,23,1757,12355,2020-03-17,4410000,2801.587302,21.99546485,0,27,10000,100,9962,4,34,0,7,0,1403,38,0,7,0,140300,3800,0,700,0,13,13,5,3,5,3,8,4,0,0,0,1,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 5, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",7,2020-03-17,0,,0
Alberta,18-03-2020,119,0,0,119,22,2211,14566,2020-03-18,4410000,3302.947846,26.98412698,0,28,10000,110,9961,4,35,0,7,0,1513,39,0,7,0,151300,3900,0,700,0,14,13,5,3,5,3,8,4,0,0,0,1,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 5, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",7,2020-03-18,0,,0
Alberta,19-03-2020,146,2,1,143,24,2447,17013,2020-03-19,4410000,3857.823129,33.10657596,0.22675737,29,10000,92,9960,4,36,0,7,0,1605,40,0,7,0,160500,4000,0,700,0,15,12,5,4,5,4,9,4,0,0,0,1,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 5, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",7,2020-03-19,0,,0
Alberta,20-03-2020,195,3,1,191,48,3347,20360,2020-03-20,4410000,4616.780045,44.21768707,0.22675737,30,10000,106,9959,6,35,0,6,0,1711,41,0,8,0,171100,4100,0,800,0,13,12,5,5,5,4,9,6,0,0,0,1,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 5, 4, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",7,2020-03-20,0.142857143,,-0.142857143
