province,date,cumulative_cases,cumulative_recovered,cumulative_deaths,active_cases,active_cases_change,testing,cumulative_testing,date_formatted,total_n,rate_per_1M_cumulative_test_done,rate_per_1M_cumulative_test-confirmed_infectious,rate_per_1M_cumulative_test-confirmed_dead,Time,Total N,Test done,Susceptible,Recovered,Infectious,Dead,Test-confirmed infectious,Test-confirmed dead,Cumulative test done,Cumulative infectious,Cumulative dead,Cumulative test-confirmed infectious,Cumulative test-confirmed dead,Rate per 1M cumulative test done,Rate per 1M cumulative infectious,Rate per 1M cumulative dead,Rate per 1M cumulative test-confirmed infectious,Rate per 1M cumulative test-confirmed dead,Infectious-no symptom,Infectious-mild symptom,Infectious-severe symptom,Infectious-critical symptom,Infectious using non-ICU hospital bed,Infectious using ICU hospital bed,Infectious using ventilator,Recovered-no complication,Recovered-mild complication,Recovered-severe complication,Recovered using DrugX,Mean R0,Model params,Run,Date,Cumulative test-confirmed infectious percent change,Cumulative test-confirmed dead percent change,Test-confirmed infectious percent change
Alberta,01-03-2020,0,0,0,0,0,0,0,2020-03-01,4410000,0,0,0,11,10000,54,9991,0,9,0,0,0,509,9,0,0,0,50900,900,0,0,0,4,1,3,1,3,1,4,0,0,0,0,1,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 4, 3, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",1,2020-03-01,,,
Alberta,02-03-2020,0,0,0,0,0,0,0,2020-03-02,4410000,0,0,0,12,10000,51,9991,0,9,0,0,0,560,9,0,0,0,56000,900,0,0,0,4,1,3,1,3,1,4,0,0,0,0,1,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 4, 3, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",1,2020-03-02,,,
Alberta,03-03-2020,0,0,0,0,0,0,0,2020-03-03,4410000,0,0,0,13,10000,55,9987,0,13,0,0,0,615,13,0,0,0,61500,1300,0,0,0,8,1,3,1,3,1,4,0,0,0,0,1,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 4, 3, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",1,2020-03-03,,,
Alberta,04-03-2020,0,0,0,0,0,0,0,2020-03-04,4410000,0,0,0,14,10000,51,9985,0,15,0,0,0,666,15,0,0,0,66600,1500,0,0,0,10,1,3,1,3,1,4,0,0,0,0,1.1,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 4, 3, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",1,2020-03-04,,,
Alberta,05-03-2020,1,0,0,1,1,0,0,2020-03-05,4410000,0,0.22675737,0,15,10000,40,9985,0,15,0,0,0,706,15,0,0,0,70600,1500,0,0,0,10,1,3,1,3,1,4,0,0,0,0,1.090909091,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 4, 3, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",1,2020-03-05,,,
Alberta,06-03-2020,2,0,0,2,1,0,0,2020-03-06,4410000,0,0.453514739,0,16,10000,50,9980,0,20,0,0,0,756,20,0,0,0,75600,2000,0,0,0,13,2,3,2,3,2,5,0,0,0,0,1.1,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 4, 3, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",1,2020-03-06,,,
Alberta,07-03-2020,2,0,0,2,0,0,0,2020-03-07,4410000,0,0.453514739,0,17,10000,52,9978,0,22,0,0,0,808,22,0,0,0,80800,2200,0,0,0,14,2,4,2,4,2,6,0,0,0,0,1.153846154,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 4, 3, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",1,2020-03-07,,,
Alberta,08-03-2020,4,0,0,4,2,0,0,2020-03-08,4410000,0,0.907029478,0,18,10000,62,9976,1,23,0,0,0,870,24,0,0,0,87000,2400,0,0,0,16,2,3,2,4,2,6,1,0,0,0,1.142857143,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 4, 3, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",1,2020-03-08,,,
Alberta,09-03-2020,14,0,0,14,10,0,0,2020-03-09,4410000,0,3.174603175,0,19,10000,53,9972,1,27,0,1,0,923,28,0,1,0,92300,2800,0,100,0,17,2,4,4,3,2,5,1,0,0,0,1.125,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 4, 3, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",1,2020-03-09,inf,,inf
Alberta,10-03-2020,14,0,0,14,0,0,0,2020-03-10,4410000,0,3.174603175,0,20,10000,47,9968,1,31,0,1,0,970,32,0,1,0,97000,3200,0,100,0,19,4,4,4,4,4,8,1,0,0,0,1.105263158,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 4, 3, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",1,2020-03-10,0,,0
Alberta,11-03-2020,19,0,0,19,5,0,0,2020-03-11,4410000,0,4.308390023,0,21,10000,40,9965,1,33,1,1,0,1010,35,1,1,0,101000,3500,100,100,0,20,5,4,4,3,4,7,1,0,0,0,1.142857143,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 4, 3, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",1,2020-03-11,0,,0
Alberta,12-03-2020,23,0,0,23,4,0,0,2020-03-12,4410000,0,5.215419501,0,22,10000,44,9965,1,33,1,1,0,1054,35,1,1,0,105400,3500,100,100,0,19,5,4,5,4,5,9,1,0,0,0,1.130434783,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 4, 3, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",1,2020-03-12,0,,0
Alberta,13-03-2020,29,0,0,29,6,0,0,2020-03-13,4410000,0,6.575963719,0,23,10000,50,9960,1,38,1,1,0,1104,40,1,1,0,110400,4000,100,100,0,22,7,4,5,4,5,9,1,0,0,0,1.130434783,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 4, 3, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",1,2020-03-13,0,,0
Alberta,14-03-2020,39,0,0,39,10,0,0,2020-03-14,4410000,0,8.843537415,0,24,10000,51,9960,3,36,1,1,0,1155,40,1,1,0,115500,4000,100,100,0,18,9,3,6,3,6,10,2,1,0,0,1.125,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 4, 3, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",1,2020-03-14,0,,0
Alberta,15-03-2020,56,0,0,56,17,7108,7108,2020-03-15,4410000,1611.791383,12.6984127,0,25,10000,36,9957,3,38,2,1,0,1191,43,2,1,0,119100,4300,200,100,0,19,11,3,5,3,5,8,2,1,0,0,1.136363636,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 4, 3, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",1,2020-03-15,0,,0
Alberta,16-03-2020,74,0,0,74,18,3490,10598,2020-03-16,4410000,2403.174603,16.78004535,0,26,10000,90,9957,3,38,2,1,0,1281,43,2,1,0,128100,4300,200,100,0,19,11,3,5,3,5,8,2,1,0,0,1.12,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 4, 3, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",1,2020-03-16,0,,0
Alberta,17-03-2020,97,0,0,97,23,1757,12355,2020-03-17,4410000,2801.587302,21.99546485,0,27,10000,90,9956,4,38,2,2,0,1371,44,2,2,0,137100,4400,200,200,0,18,11,3,6,3,5,9,3,1,0,0,1.095238095,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 4, 3, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",1,2020-03-17,1,,1
Alberta,18-03-2020,119,0,0,119,22,2211,14566,2020-03-18,4410000,3302.947846,26.98412698,0,28,10000,89,9956,5,37,2,2,0,1460,44,2,2,0,146000,4400,200,200,0,17,11,3,6,3,6,9,2,3,0,0,1.1,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 4, 3, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",1,2020-03-18,0,,0
Alberta,19-03-2020,146,2,1,143,24,2447,17013,2020-03-19,4410000,3857.823129,33.10657596,0.22675737,29,10000,105,9956,5,37,2,3,0,1565,44,2,3,0,156500,4400,200,300,0,15,12,3,7,3,7,9,2,3,0,0,1.111111111,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 4, 3, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",1,2020-03-19,0.5,,0.5
Alberta,20-03-2020,195,3,1,191,48,3347,20360,2020-03-20,4410000,4616.780045,44.21768707,0.22675737,30,10000,96,9956,5,36,3,3,0,1661,44,3,3,0,166100,4400,300,300,0,15,12,2,7,2,7,9,2,3,0,0,1.142857143,"(10000, 10, 2, 1, 3, 0, 0.15, 7, 3, 0, 0.5, 4, 3, 0, 0.04, 4.1, 1, 0, 0.75, 1, 2, 0, 0.1, 1, 2.8, 0, 0.15, 3, 3, 0, 0.25, 4.9, 2.2, 0, 0.11, 3.3, 3.1, 0, 0.11, 3, 2, 0, 0.001, 5, 3, 0, 0.001, 7, 3, 0, 0.01, 7, 1, 0, 0.001, 4, 2, 0, 0.001, 5, 2, 0, 0.25, 0.016, 0, 0.02, 0.02, 0.001, 0.001, 0.005, 0.1, 2000, 0.1, 3000, 0.1, 100, 0.1, 20)",1,2020-03-20,0,,0
